Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
"Luigi Mangione killed insurance CEO.
MSM/politicians tell us to fix system without violence. 🤔
Briana Boston was rightfully upset her insurance claim was denied. She VERBALLY expressed her frustration. 
BOTH Luigi and Briana are in jail. 
So how we supposed to fix this shit?",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/13/2024 13:04,12/13/2024 13:04
Keep takin an L to the head like Luigi🔥,5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/13/2024 13:02,12/13/2024 13:02
NYT had no business running this editorial. It adds nothing to the discourse other than brand cleanup for UHC.,6,6_brianthompson_executives_nypd_corporate,"['brianthompson', 'executives', 'nypd', 'corporate', 'bill', 'company', 'ceos', 'care', 'right', 'social']","['Taylor Lorenz defends United Healthcare CEO Brian Thompson’s murder in sickening post: ‘People wonder why we want these executives dead’', ""Taylor Lorenz slams health insurance industry, says it's no 'wonder why we want these executives dead' after UnitedHealthcare CEO murder"", 'Taylor Lorenz slams health insurance industry, says it\'s no ""wonder why we want these executives dead"" after UnitedHealthcare CEO murder']",brianthompson - executives - nypd - corporate - bill - company - ceos - care - right - social,False,12/13/2024 13:02,12/13/2024 13:02
She’s a pure devil. 2 boys lost their Dad before Christmas. Luigi was a rich kid. I could understand if the system killed somebody’s Mom by refusing to cover treatment. Gaslighting once again.,5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/13/2024 12:56,12/13/2024 12:56
"2/Christmas recess and then approved by the Republican House. The real American Communist Party is going to have to communize the health care system in the way that its agent Luigi has started, by murdering one supporter of private health insurance at a time.",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/13/2024 12:54,12/13/2024 12:54
"NEW: UnitedHealth Is Strategically Limiting Access to Critical Treatment for Kids With Autism
 by",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 12:49,12/13/2024 12:49
I hope nobody Luigi Manziones this greedy pos!,7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/13/2024 12:00,12/13/2024 12:00
"UnitedHealthcare is accused of owing more than $900,000 in independent dispute resolution awards after using a federal law to deny, delay and underpay out-of-network providers.",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 11:45,12/13/2024 11:45
"Growing tired of this propaganda. 

God gave Brian Thompson the gifts of resourcefulness, intelligence, ambition and drive. 

He took those gifts and used them to lead a company that SCREWED innocent people who simply wanted decent healthcare at a fair cost. 

You defend this?",4,4_get_died_deserved_die,"['get', 'died', 'deserved', 'die', 'goes', 'killed', 'hero', 'man', 'got', 'put']","['Yes, Brian Thompson was a human being with a family.\n\nHe was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year.\n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Yes, Brian Thompson was a human being with a family. He was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year. \n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Brian Thompson had the blood of thousands of people just like this poor person’s family on his hands. he was just as much a killer as the man who shot him, he did it from behind a desk without ever having to face the people whose lives he was ending.']",get - died - deserved - die - goes - killed - hero - man - got - put,False,12/13/2024 11:43,12/13/2024 11:43
"LUIGI IS AN AMERICAN HERO 🗣️🗣️🗣️🗣️🗣️🗣️ 🇺🇸 A MAN OF THE PEOPLE , HE DID WHAT A LOT OF US ALWAYS WANTED TO DO , HES JUST THE ONLY ONE THAT HAD THE GUTS TO DO IT 🤷‍♀️",5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/13/2024 11:17,12/13/2024 11:17
Killing of UnitedHealthcare CEO unites people ... against insurance companies,6,6_brianthompson_executives_nypd_corporate,"['brianthompson', 'executives', 'nypd', 'corporate', 'bill', 'company', 'ceos', 'care', 'right', 'social']","['Taylor Lorenz defends United Healthcare CEO Brian Thompson’s murder in sickening post: ‘People wonder why we want these executives dead’', ""Taylor Lorenz slams health insurance industry, says it's no 'wonder why we want these executives dead' after UnitedHealthcare CEO murder"", 'Taylor Lorenz slams health insurance industry, says it\'s no ""wonder why we want these executives dead"" after UnitedHealthcare CEO murder']",brianthompson - executives - nypd - corporate - bill - company - ceos - care - right - social,False,12/13/2024 10:32,12/13/2024 10:32
